date,DateTime,Event,Period,SurvM,Actual,Prior,Revised,BB_relevance_index,Ticker,SurvA,SurvH,SurvL,Freq,Ests,Time,StdDev,Surprise,DateTime1,DateTime2,DateTime3
28-May-97,5/28/1997,GDP Annualized QoQ,1Q P,0.061,0.058,0.056,0.026,96.8504,GDP CQOQ Index,0.061,,,Q,0,8:30,,,5/28/1997,8:30,
28-May-97,5/28/1997,Tokyo-Mitsubishi Retail Sales,20-May,,-1.5,0.3,,0,MBRSWTW Index,,,,W,0,9:00,,,5/28/1997,9:00,
30-May-97,5/30/1997,MNI Chicago PMI,May,56.9,56.8,57.2,57,81.8898,CHPMINDX Index,56.9,,,M,0,10:00,,,5/30/1997,10:00,
2-Jun-97,6/2/1997,Personal Income,Apr,0.001,0.001,0.006,0.006,85.8268,PITLCHNG Index,0.001,,,M,0,8:30,,,6/2/1997,8:30,
2-Jun-97,6/2/1997,Personal Spending,Apr,-0.001,0.001,0.005,0.004,85.8268,PCE CRCH Index,-0.001,,,M,0,8:30,,,6/2/1997,8:30,
2-Jun-97,6/2/1997,Construction Spending,Apr,0.20$,-1.0$,-0.2$,644.3$,0,VNCCTOT Index,0.20$,,,M,0,10:00,,,6/2/1997,10:00,
2-Jun-97,6/2/1997,ISM Manufacturing,May,53.6,57.1,54.2,53.7,95.2756,NAPMPMI Index,53.6,,,M,0,10:00,,,6/2/1997,10:00,
3-Jun-97,6/3/1997,Leading Index,Apr,0,-0.001,0.001,0.013,83.4646,LEI CHNG Index,0,,,M,0,10:00,,,6/3/1997,10:00,
4-Jun-97,6/4/1997,Factory Orders,Apr,0.009,0.012,-0.016,-0.01,85.0394,TMNOCHNG Index,0.009,,,M,0,10:00,,,6/4/1997,10:00,
5-Jun-97,6/5/1997,Housing Completions,Apr,,-0k,-10k,,0,PHUCCHNG Index,,,,M,0,10:00,,,6/5/1997,10:00,
6-Jun-97,6/6/1997,Unemployment Rate,May,0.05,0.048,0.049,0.051,89.2913,USURTOT Index,0.05,,,M,0,8:30,,,6/6/1997,8:30,
6-Jun-97,6/6/1997,Change in Nonfarm Payrolls,May,225.00k,138k,142k,297k,99.2126,NFP TCH Index,225.00k,,,M,0,8:30,,,6/6/1997,8:30,
6-Jun-97,6/6/1997,Wholesale Inventories MoM,Apr,0.002,-0.007,0.007,0.006,81.1024,MWINCHNG Index,0.002,,,M,0,10:00,,,6/6/1997,10:00,
6-Jun-97,6/6/1997,Consumer Credit,Apr,$4.50b,$7.800b,$2.000b,$2.296b,39.3701,CICRTOT Index,$4.50b,,,M,0,3:00,,,6/6/1997,15:00,
12-Jun-97,6/12/1997,Retail Sales Less Autos,May,,-0.001,-0.001,0,0,RTSDXCHG Index,,,,M,0,8:30,,,6/12/1997,8:30,
12-Jun-97,6/12/1997,Advance Retail Sales,May,0.004,-0.001,-0.003,-0.003,0,RTSDCHNG Index,0.004,,,M,0,8:30,,,6/12/1997,8:30,
13-Jun-97,6/13/1997,PPI Ex Food and Energy MoM,May,0.001,-0.003,-0.001,0,0,PXFECHNG Index,0.001,,,M,0,8:30,,,6/13/1997,8:30,
17-Jun-97,6/17/1997,CPI Ex Food and Energy MoM,May,0.002,0.002,0.003,,76.8504,CPUPXCHG Index,0.002,,,M,0,8:30,,,6/17/1997,8:30,
17-Jun-97,6/17/1997,CPI Index NSA,May,,160.1,160.2,17.2,37.0079,CPURNSA Index,,,,M,0,8:30,,,6/17/1997,8:30,
17-Jun-97,6/17/1997,Housing Starts MoM,May,-0.008,-0.048,0.026,0.024,27.5591,NHCHSTCH Index,-0.008,,,M,0,8:30,,,6/17/1997,8:30,
17-Jun-97,6/17/1997,Tokyo-Mitsubishi Retail Sales,10-Jun,,0,0.7,,0,MBRSWTW Index,,,,W,0,9:00,,,6/17/1997,9:00,
17-Jun-97,6/17/1997,Capacity Utilization,May,0.834,0.837,0.834,0.837,62.8346,CPTICHNG Index,0.834,,,M,0,9:15,,,6/17/1997,9:15,
17-Jun-97,6/17/1997,Industrial Production MoM,May,0.003,0.004,0,0.001,89.7638,IP CHNG Index,0.003,,,M,0,9:15,,,6/17/1997,9:15,
17-Jun-97,6/17/1997,Real Earnings,May,,0.003,-0.009,,0,REALRAWE Index,,,,M,0,10:00,,,6/17/1997,10:00,
17-Jun-97,6/17/1997,CPI MoM,May,0.001,0.001,0.001,0.001,96.063,CPI CHNG Index,0.001,,,M,0,1:30,,,6/17/1997,13:30,
19-Jun-97,6/19/1997,Trade Balance,Apr,-$9.30b,-$8.4b,-$8.5b,-$8.4b,84.252,USTBTOT Index,-$9.30b,,,M,0,8:30,,,6/19/1997,8:30,
19-Jun-97,6/19/1997,Philadelphia Fed Business Outlook,Jun,,25.2,1.6,1.1,78.7402,OUTFGAF Index,,,,M,0,10:00,,,6/19/1997,10:00,
20-Jun-97,6/20/1997,Monthly Budget Statement,May,-$50.60b,-$48.5b,$93.9b,$93.9b,75.5906,FDDSSD Index,-$50.60b,,,M,0,2:00,,,6/20/1997,14:00,
24-Jun-97,6/24/1997,Tokyo-Mitsubishi Retail Sales,17-Jun,,0,0,,0,MBRSWTW Index,,,,W,0,9:00,,,6/24/1997,9:00,
24-Jun-97,6/24/1997,Conf. Board Consumer Confidence,Jun,126.8,129.6,127.9,,93.7008,CONCCONF Index,126.8,,,M,0,10:00,,,6/24/1997,10:00,
25-Jun-97,6/25/1997,GDP Annualized QoQ,1Q F,0.058,0.059,0.058,,96.8504,GDP CQOQ Index,0.0583,0.063,0.055,Q,13,8:30,0.22,0.45,6/25/1997,8:30,
25-Jun-97,6/25/1997,Existing Home Sales,May,-0.002,0.044,-0.024,,0,EHSLMOM Index,-0.002,,,M,0,10:00,,,6/25/1997,10:00,
30-Jun-97,6/30/1997,Personal Spending,May,0.003,0.003,0.001,0.001,85.8268,PCE CRCH Index,0.003,,,M,0,8:30,,,6/30/1997,8:30,
30-Jun-97,6/30/1997,Personal Income,May,0.004,0.003,0.001,0.002,85.8268,PITLCHNG Index,0.004,,,M,0,8:30,,,6/30/1997,8:30,
30-Jun-97,6/30/1997,MNI Chicago PMI,Jun,57,61.5,56.8,57.4,81.8898,CHPMINDX Index,57,,,M,0,10:00,,,6/30/1997,10:00,
1-Jul-97,7/1/1997,Tokyo-Mitsubishi Retail Sales,24-Jun,,-0.1,0,,0,MBRSWTW Index,,,,W,0,9:00,,,7/1/1997,9:00,
1-Jul-97,7/1/1997,ISM Manufacturing,Jun,56.1,55.7,57.1,56.1,95.2756,NAPMPMI Index,56.1,,,M,0,10:00,,,7/1/1997,10:00,
1-Jul-97,7/1/1997,Construction Spending,May,0.60$,-1.8$,1.0$,,0,VNCCTOT Index,0.60$,,,M,0,10:00,,,7/1/1997,10:00,
2-Jul-97,7/2/1997,Factory Orders,May,-0.002,-0.007,0.012,0.02,85.0394,TMNOCHNG Index,-0.002,,,M,0,10:00,,,7/2/1997,10:00,
2-Jul-97,7/2/1997,FOMC Rate Decision (Upper Bound),2-Jul,0.055,0.055,0.055,,97.6378,FDTR Index,0.055,,,D,0,2:15,,,7/2/1997,14:15,
3-Jul-97,7/3/1997,Initial Jobless Claims,27-Jun,334.00k,337k,332k,,98.4252,INJCJC Index,334.00k,,,W,0,8:30,,,7/3/1997,8:30,
3-Jul-97,7/3/1997,Unemployment Rate,Jun,0.048,0.05,0.048,0.049,89.2913,USURTOT Index,0.048,,,M,0,8:30,,,7/3/1997,8:30,
3-Jul-97,7/3/1997,Change in Nonfarm Payrolls,Jun,230.00k,217k,138k,261k,99.2126,NFP TCH Index,230.00k,,,M,0,8:30,,,7/3/1997,8:30,
3-Jul-97,7/3/1997,Housing Completions,May,,-7k,-0k,,0,PHUCCHNG Index,,,,M,0,10:00,,,7/3/1997,10:00,
8-Jul-97,7/8/1997,Tokyo-Mitsubishi Retail Sales,1-Jul,,0.1,0.1,,0,MBRSWTW Index,,,,W,0,9:00,,,7/8/1997,9:00,
8-Jul-97,7/8/1997,Consumer Credit,May,$5.60b,$3.000b,$7.600b,$9.941b,39.3701,CICRTOT Index,$5.60b,,,M,0,3:00,,,7/8/1997,15:00,
9-Jul-97,7/9/1997,Wholesale Inventories MoM,May,0.002,0.002,-0.007,0.001,81.1024,MWINCHNG Index,0.002,,,M,0,10:00,,,7/9/1997,10:00,
10-Jul-97,7/10/1997,Initial Jobless Claims,4-Jul,340.00k,377k,337k,,98.4252,INJCJC Index,340.00k,,,W,0,8:30,,,7/10/1997,8:30,
11-Jul-97,7/11/1997,PPI Ex Food and Energy MoM,Jun,0.001,0.001,-0.003,-0.001,0,PXFECHNG Index,0.001,,,M,0,8:30,,,7/11/1997,8:30,
15-Jul-97,7/15/1997,Retail Sales Less Autos,Jun,0.005,0.003,-0.001,,0,RTSDXCHG Index,0.005,,,M,0,8:30,,,7/15/1997,8:30,
15-Jul-97,7/15/1997,Advance Retail Sales,Jun,0.003,0.005,-0.001,-0.014,0,RTSDCHNG Index,0.003,,,M,0,8:30,,,7/15/1997,8:30,
15-Jul-97,7/15/1997,Tokyo-Mitsubishi Retail Sales,8-Jul,,0.9,0.1,,0,MBRSWTW Index,,,,W,0,9:00,,,7/15/1997,9:00,
16-Jul-97,7/16/1997,CPI Index NSA,Jun,,160.3,160.1,,37.0079,CPURNSA Index,,,,M,0,8:30,,,7/16/1997,8:30,
16-Jul-97,7/16/1997,CPI Ex Food and Energy MoM,Jun,0.002,0.001,0.002,,76.8504,CPUPXCHG Index,0.002,,,M,0,8:30,,,7/16/1997,8:30,
16-Jul-97,7/16/1997,Business Inventories,May,0.003,0.002,0.003,,38.5827,MTIBCHNG Index,0.003,,,M,0,8:30,,,7/16/1997,8:30,
16-Jul-97,7/16/1997,Capacity Utilization,Jun,0.837,0.835,0.837,0.837,62.8346,CPTICHNG Index,0.837,,,M,0,9:15,,,7/16/1997,9:15,
16-Jul-97,7/16/1997,Industrial Production MoM,Jun,0.002,0.003,0.004,0.006,89.7638,IP CHNG Index,0.002,,,M,0,9:15,,,7/16/1997,9:15,
16-Jul-97,7/16/1997,Real Earnings,Jun,,0.006,0.003,,0,REALRAWE Index,,,,M,0,10:00,,,7/16/1997,10:00,
16-Jul-97,7/16/1997,CPI MoM,Jun,0.002,0.001,0.001,0,96.063,CPI CHNG Index,0.002,,,M,0,1:30,,,7/16/1997,13:30,
17-Jul-97,7/17/1997,Housing Starts MoM,Jun,0.038,0.048,-0.048,-0.034,27.5591,NHCHSTCH Index,0.038,,,M,0,8:30,,,7/17/1997,8:30,
17-Jul-97,7/17/1997,Initial Jobless Claims,11-Jul,352.00k,349k,377k,346k,98.4252,INJCJC Index,352.00k,,,W,0,8:30,,,7/17/1997,8:30,
17-Jul-97,7/17/1997,Philadelphia Fed Business Outlook,Jul,23.3,28.1,25.2,18.2,78.7402,OUTFGAF Index,23.3,,,M,0,10:00,,,7/17/1997,10:00,
18-Jul-97,7/18/1997,Trade Balance,May,-$9.00b,-$10.2b,-$8.3b,-$8.1b,84.252,USTBTOT Index,-$9.00b,,,M,0,8:30,,,7/18/1997,8:30,
22-Jul-97,7/22/1997,Tokyo-Mitsubishi Retail Sales,15-Jul,,-0.8,0.9,,0,MBRSWTW Index,,,,W,0,9:00,,,7/22/1997,9:00,
22-Jul-97,7/22/1997,Monthly Budget Statement,Jun,$44.80b,$54.5b,-$48.5b,-$48.5b,75.5906,FDDSSD Index,$44.80b,,,M,0,2:00,,,7/22/1997,14:00,
24-Jul-97,7/24/1997,Initial Jobless Claims,18-Jul,331.00k,299k,349k,328k,98.4252,INJCJC Index,331.00k,,,W,0,8:30,,,7/24/1997,8:30,
25-Jul-97,7/25/1997,Existing Home Sales,Jun,-0.009,-0.026,0.044,0.032,0,EHSLMOM Index,-0.009,,,M,0,10:00,,,7/25/1997,10:00,
29-Jul-97,7/29/1997,Employment Cost Index,2Q,0.008,0.008,0.006,,74.8031,ECI SA% Index,0.008,,,Q,0,8:30,,,7/29/1997,8:30,
29-Jul-97,7/29/1997,Tokyo-Mitsubishi Retail Sales,22-Jul,,0.4,-0.8,,0,MBRSWTW Index,,,,W,0,9:00,,,7/29/1997,9:00,
29-Jul-97,7/29/1997,Conf. Board Consumer Confidence,Jul,130.4,126.5,129.6,129.9,93.7008,CONCCONF Index,130.4,,,M,0,10:00,,,7/29/1997,10:00,
31-Jul-97,7/31/1997,Initial Jobless Claims,25-Jul,300.00k,277k,299k,,98.4252,INJCJC Index,300.00k,,,W,0,8:30,,,7/31/1997,8:30,
31-Jul-97,7/31/1997,GDP Annualized QoQ,2Q A,0.017,0.022,0.049,0.031,96.8504,GDP CQOQ Index,0.017,,,Q,0,8:30,,,7/31/1997,8:30,
31-Jul-97,7/31/1997,MNI Chicago PMI,Jul,60,60.6,61.5,59.9,81.8898,CHPMINDX Index,60,,,M,0,10:00,,,7/31/1997,10:00,
1-Aug-97,8/1/1997,Personal Income,Jun,0.004,0.006,0.003,0.004,85.8268,PITLCHNG Index,0.004,,,M,0,8:30,,,8/1/1997,8:30,
1-Aug-97,8/1/1997,Change in Nonfarm Payrolls,Jul,70k,316k,217k,268k,99.2126,NFP TCH Index,66.50k,135k,-5k,M,20,8:30,33.84,7.27,8/1/1997,8:30,
1-Aug-97,8/1/1997,Unemployment Rate,Jul,0.05,0.048,0.05,,89.2913,USURTOT Index,0.05,,,M,0,8:30,,,8/1/1997,8:30,
1-Aug-97,8/1/1997,Personal Spending,Jun,0.003,0.003,0.003,0,85.8268,PCE CRCH Index,0.003,,,M,0,8:30,,,8/1/1997,8:30,
1-Aug-97,8/1/1997,ISM Manufacturing,Jul,56,58.6,55.7,54.9,95.2756,NAPMPMI Index,56,,,M,0,10:00,,,8/1/1997,10:00,
1-Aug-97,8/1/1997,Factory Orders,Jun,0.013,0.012,-0.007,-0.016,85.0394,TMNOCHNG Index,0.013,,,M,0,10:00,,,8/1/1997,10:00,
4-Aug-97,8/4/1997,Construction Spending,Jun,1.60$,-1.1$,-1.8$,,0,VNCCTOT Index,1.60$,,,M,0,10:00,,,8/4/1997,10:00,
5-Aug-97,8/5/1997,Housing Completions,Jun,,1282k,1372k,,0,PHUCTOT Index,,,,M,0,10:00,,,8/5/1997,10:00,
5-Aug-97,8/5/1997,Leading Index,Jun,0.001,0,0.003,0.001,83.4646,LEI CHNG Index,0.001,,,M,0,10:00,,,8/5/1997,10:00,
7-Aug-97,8/7/1997,Initial Jobless Claims,1-Aug,308.00k,300k,277k,306k,98.4252,INJCJC Index,308.00k,,,W,0,8:30,,,8/7/1997,8:30,
7-Aug-97,8/7/1997,Wholesale Inventories MoM,Jun,0.003,0.019,0.002,0.006,81.1024,MWINCHNG Index,0.003,,,M,0,10:00,,,8/7/1997,10:00,
7-Aug-97,8/7/1997,Consumer Credit,Jun,$5.00b,$0.000b,$3.000b,$4.591b,39.3701,CICRTOT Index,$5.00b,,,M,0,3:00,,,8/7/1997,15:00,
12-Aug-97,8/12/1997,Tokyo-Mitsubishi Retail Sales,5-Aug,,0.5,0.4,,0,MBRSWTW Index,,,,W,0,9:00,,,8/12/1997,9:00,
12-Aug-97,8/12/1997,Nonfarm Productivity,2Q,,0.042,0.011,,42.5197,PRODNFR% Index,,,,Q,0,10:00,,,8/12/1997,10:00,
13-Aug-97,8/13/1997,Retail Sales Less Autos,Jul,0.005,0.003,-0.001,,0,RTSDXCHG Index,0.005,,,M,0,8:30,,,8/13/1997,8:30,
13-Aug-97,8/13/1997,Advance Retail Sales,Jul,0.007,0.006,0.005,0.017,0,RTSDCHNG Index,0.007,,,M,0,8:30,,,8/13/1997,8:30,
13-Aug-97,8/13/1997,PPI Ex Food and Energy MoM,Jul,0.001,-0.001,0.001,0,0,PXFECHNG Index,0.001,,,M,0,8:30,,,8/13/1997,8:30,
14-Aug-97,8/14/1997,Initial Jobless Claims,8-Aug,,337k,314k,,98.4252,INJCJC Index,,,,W,0,8:30,,,8/14/1997,8:30,
14-Aug-97,8/14/1997,CPI Index NSA,Jul,,160.5,160.3,,37.0079,CPURNSA Index,,,,M,0,8:30,,,8/14/1997,8:30,
14-Aug-97,8/14/1997,CPI Ex Food and Energy MoM,Jul,0.002,0.002,0.001,,76.8504,CPUPXCHG Index,0.002,,,M,0,8:30,,,8/14/1997,8:30,
14-Aug-97,8/14/1997,Business Inventories,Jun,0.006,0.007,0.002,0.004,38.5827,MTIBCHNG Index,0.006,,,M,0,8:30,,,8/14/1997,8:30,
14-Aug-97,8/14/1997,Capacity Utilization,Jul,0.834,0.831,0.835,0.837,62.8346,CPTICHNG Index,0.834,,,M,0,9:15,,,8/14/1997,9:15,
14-Aug-97,8/14/1997,Industrial Production MoM,Jul,0.002,0.002,0.003,0.005,89.7638,IP CHNG Index,0.002,,,M,0,9:15,,,8/14/1997,9:15,
14-Aug-97,8/14/1997,Real Earnings,Jul,,0.004,-0.002,,0,REALRAWE Index,,,,M,0,10:00,,,8/14/1997,10:00,
14-Aug-97,8/14/1997,CPI MoM,Jul,0.002,0.002,0.001,0.002,96.063,CPI CHNG Index,0.002,,,M,0,1:30,,,8/14/1997,13:30,
19-Aug-97,8/19/1997,Housing Starts MoM,Jul,,-0.038,0.036,,27.5591,NHCHSTCH Index,,,,M,0,8:30,,,8/19/1997,8:30,
19-Aug-97,8/19/1997,Tokyo-Mitsubishi Retail Sales,12-Aug,,0.4,-0.5,,0,MBRSWTW Index,,,,W,0,9:00,,,8/19/1997,9:00,
19-Aug-97,8/19/1997,FOMC Rate Decision (Upper Bound),19-Aug,0.055,0.055,0.055,,97.6378,FDTR Index,0.055,,,D,0,2:15,,,8/19/1997,14:15,
20-Aug-97,8/20/1997,Trade Balance,Jun,-$10.50b,-$8.2b,-$10.2b,-$8.4b,84.252,USTBTOT Index,-$10.50b,,,M,0,8:30,,,8/20/1997,8:30,
21-Aug-97,8/21/1997,Initial Jobless Claims,15-Aug,,316k,323k,,98.4252,INJCJC Index,,,,W,0,8:03,,,8/21/1997,8:03,
21-Aug-97,8/21/1997,Philadelphia Fed Business Outlook,Aug,,17.1,20.1,20,78.7402,OUTFGAF Index,,,,M,0,10:00,,,8/21/1997,10:00,
21-Aug-97,8/21/1997,Monthly Budget Statement,Jul,-$22.80b,-$25.6b,-$26.9b,$54.6b,75.5906,FDDSSD Index,-$22.80b,,,M,0,2:00,,,8/21/1997,14:00,
25-Aug-97,8/25/1997,Existing Home Sales,Jul,,0.038,-0.032,,0,EHSLMOM Index,,,,M,0,10:00,,,8/25/1997,10:00,
26-Aug-97,8/26/1997,Tokyo-Mitsubishi Retail Sales,19-Aug,,0.2,0.4,,0,MBRSWTW Index,,,,W,0,9:00,,,8/26/1997,9:00,
26-Aug-97,8/26/1997,Conf. Board Consumer Confidence,Aug,,129.1,126.5,126.3,93.7008,CONCCONF Index,,,,M,0,10:00,,,8/26/1997,10:00,
26-Aug-97,8/26/1997,One-Family Home Resales,Jul,4180.00m,4240.00m,4140.00m,,0,EHSLSL Index,4180.00m,,,M,0,10:00,,,8/26/1997,10:00,
27-Aug-97,8/27/1997,GDP Annualized QoQ,2Q P,0.033,0.036,0.022,0.068,96.8504,GDP CQOQ Index,0.033,,,Q,0,8:30,,,8/27/1997,8:30,
28-Aug-97,8/28/1997,Initial Jobless Claims,22-Aug,,327k,343k,,98.4252,INJCJC Index,,,,W,0,8:03,,,8/28/1997,8:03,
29-Aug-97,8/29/1997,Personal Spending,Jul,,0.012,0.008,0.006,85.8268,PCE CRCH Index,,,,M,0,8:30,,,8/29/1997,8:30,
29-Aug-97,8/29/1997,Personal Income,Jul,,0.004,0.005,0.005,85.8268,PITLCHNG Index,,,,M,0,8:30,,,8/29/1997,8:30,
29-Aug-97,8/29/1997,MNI Chicago PMI,Aug,59.7,64.3,60.6,58.3,81.8898,CHPMINDX Index,59.7,,,M,0,10:00,,,8/29/1997,10:00,
29-Aug-97,8/29/1997,New Home Sales,Jul,815.00k,817k,819k,793k,91.3386,NHSLTOT Index,815.00k,,,M,0,10:00,,,8/29/1997,10:00,
2-Sep-97,9/2/1997,ISM Manufacturing,Aug,58.3,56.8,58.6,57.7,95.2756,NAPMPMI Index,58.3,,,M,0,10:00,,,9/2/1997,10:00,
3-Sep-97,9/3/1997,Tokyo-Mitsubishi Retail Sales,26-Aug,,-0.2,0.2,,0,MBRSWTW Index,,,,W,0,9:00,,,9/3/1997,9:00,
3-Sep-97,9/3/1997,Leading Index,Jul,,0.006,0.001,0.006,83.4646,LEI CHNG Index,,,,M,0,10:00,,,9/3/1997,10:00,
3-Sep-97,9/3/1997,Construction Spending,Jul,,1.6$,-0.3$,,0,VNCCTOT Index,,,,M,0,10:00,,,9/3/1997,10:00,
4-Sep-97,9/4/1997,Initial Jobless Claims,29-Aug,,329k,327k,,98.4252,INJCJC Index,,,,W,0,8:30,,,9/4/1997,8:30,
4-Sep-97,9/4/1997,Factory Orders,Jul,-0.001,0.002,0.012,0.021,85.0394,TMNOCHNG Index,-0.001,,,M,0,10:00,,,9/4/1997,10:00,
5-Sep-97,9/5/1997,Unemployment Rate,Aug,,0.049,0.048,,89.2913,USURTOT Index,,,,M,0,8:30,,,9/5/1997,8:30,
5-Sep-97,9/5/1997,Change in Nonfarm Payrolls,Aug,,49k,316k,294k,99.2126,NFP TCH Index,,,,M,0,8:30,,,9/5/1997,8:30,
5-Sep-97,9/5/1997,Housing Completions,Jul,,-0k,-6k,,0,PHUCCHNG Index,,,,M,0,10:00,,,9/5/1997,10:00,
8-Sep-97,9/8/1997,Consumer Credit,Jul,$4.30b,$6.500b,$0.000b,$4.180b,39.3701,CICRTOT Index,$4.30b,,,M,0,3:00,,,9/8/1997,15:00,
9-Sep-97,9/9/1997,Tokyo-Mitsubishi Retail Sales,2-Sep,,0.4,-0.2,,0,MBRSWTW Index,,,,W,0,9:00,,,9/9/1997,9:00,
9-Sep-97,9/9/1997,Wholesale Inventories MoM,Jul,,-0.003,0.018,0.017,81.1024,MWINCHNG Index,,,,M,0,10:00,,,9/9/1997,10:00,
9-Sep-97,9/9/1997,Nonfarm Productivity,2Q,,0.042,0.011,0.06,42.5197,PRODNFR% Index,,,,Q,0,10:00,,,9/9/1997,10:00,
11-Sep-97,9/11/1997,Initial Jobless Claims,5-Sep,,318k,329k,,98.4252,INJCJC Index,,,,W,0,8:30,,,9/11/1997,8:30,
12-Sep-97,9/12/1997,PPI Ex Food and Energy MoM,Aug,0.001,0.001,-0.001,,0,PXFECHNG Index,0.001,,,M,0,8:30,,,9/12/1997,8:30,
12-Sep-97,9/12/1997,Advance Retail Sales,Aug,0.007,0.004,0.006,0.012,0,RTSDCHNG Index,0.007,,,M,0,8:30,,,9/12/1997,8:30,
12-Sep-97,9/12/1997,Retail Sales Less Autos,Aug,0.006,0.003,0.005,,0,RTSDXCHG Index,0.006,,,M,0,8:30,,,9/12/1997,8:30,
16-Sep-97,9/16/1997,CPI Index NSA,Aug,,160.8,160.5,,37.0079,CPURNSA Index,,,,M,0,8:30,,,9/16/1997,8:30,
16-Sep-97,9/16/1997,Business Inventories,Jul,0.001,0.002,0.007,0.006,38.5827,MTIBCHNG Index,0.001,,,M,0,8:30,,,9/16/1997,8:30,
16-Sep-97,9/16/1997,CPI Ex Food and Energy MoM,Aug,0.002,0.001,0.002,,76.8504,CPUPXCHG Index,0.002,,,M,0,8:30,,,9/16/1997,8:30,
16-Sep-97,9/16/1997,Tokyo-Mitsubishi Retail Sales,9-Sep,,0,0.4,,0,MBRSWTW Index,,,,W,0,9:00,,,9/16/1997,9:00,
16-Sep-97,9/16/1997,Capacity Utilization,Aug,0.834,0.839,0.831,0.839,62.8346,CPTICHNG Index,0.834,,,M,0,9:15,,,9/16/1997,9:15,
16-Sep-97,9/16/1997,Industrial Production MoM,Aug,0.006,0.007,0.002,0.007,89.7638,IP CHNG Index,0.006,,,M,0,9:15,,,9/16/1997,9:15,
16-Sep-97,9/16/1997,Real Earnings,Aug,,0.006,0.004,,0,REALRAWE Index,,,,M,0,10:00,,,9/16/1997,10:00,
16-Sep-97,9/16/1997,CPI MoM,Aug,0.003,0.002,0.002,0.001,96.063,CPI CHNG Index,0.003,,,M,0,1:30,,,9/16/1997,13:30,
17-Sep-97,9/17/1997,Housing Starts MoM,Aug,,-0.033,-0.038,,27.5591,NHCHSTCH Index,,,,M,0,8:30,,,9/17/1997,8:30,
18-Sep-97,9/18/1997,Initial Jobless Claims,12-Sep,319.00k,306k,310k,313k,98.4252,INJCJC Index,319.00k,,,W,0,8:30,,,9/18/1997,8:30,
18-Sep-97,9/18/1997,Trade Balance,Jul,-$9.60b,-$10.3b,-$8.2b,-$7.2b,84.252,USTBTOT Index,-$9.60b,,,M,0,8:30,,,9/18/1997,8:30,
22-Sep-97,9/22/1997,Monthly Budget Statement,Aug,-$37.90b,-$34.6b,-$41.8b,-$25.6b,75.5906,FDDSSD Index,-$37.90b,,,M,0,2:00,,,9/22/1997,14:00,
23-Sep-97,9/23/1997,Tokyo-Mitsubishi Retail Sales,16-Sep,,0.3,0,,0,MBRSWTW Index,,,,W,0,9:00,,,9/23/1997,9:00,
24-Sep-97,9/24/1997,GDP Annualized QoQ,2Q F,0.037,0.033,0.049,,96.8504,GDP CQOQ Index,0.037,,,Q,0,8:30,,,9/24/1997,8:30,
25-Sep-97,9/25/1997,Initial Jobless Claims,19-Sep,311.00k,306k,306k,314k,98.4252,INJCJC Index,311.00k,,,W,0,8:30,,,9/25/1997,8:30,
25-Sep-97,9/25/1997,Existing Home Sales,Aug,,0.014,0.038,,0,EHSLMOM Index,,,,M,0,10:00,,,9/25/1997,10:00,
29-Sep-97,9/29/1997,Personal Income,Aug,0.006,0.006,0.001,0.005,85.8268,PITLCHNG Index,0.006,,,M,0,8:30,,,9/29/1997,8:30,
29-Sep-97,9/29/1997,Personal Spending,Aug,0.004,0.003,0.008,0.01,85.8268,PCE CRCH Index,0.004,,,M,0,8:30,,,9/29/1997,8:30,
30-Sep-97,9/30/1997,Tokyo-Mitsubishi Retail Sales,23-Sep,,-0.2,0.3,,0,MBRSWTW Index,,,,W,0,9:00,,,9/30/1997,9:00,
30-Sep-97,9/30/1997,Conf. Board Consumer Confidence,Sep,129,128.6,129.1,127.6,93.7008,CONCCONF Index,129,,,M,0,10:00,,,9/30/1997,10:00,
30-Sep-97,9/30/1997,New Home Sales,Aug,811.00k,800k,817k,805k,91.3386,NHSLTOT Index,811.00k,,,M,0,10:00,,,9/30/1997,10:00,
30-Sep-97,9/30/1997,MNI Chicago PMI,Sep,62.2,61.2,64.3,62.9,81.8898,CHPMINDX Index,62.2,,,M,0,10:00,,,9/30/1997,10:00,
30-Sep-97,9/30/1997,FOMC Rate Decision (Upper Bound),30-Sep,0.055,0.055,0.055,,97.6378,FDTR Index,0.055,,,D,0,2:13,,,9/30/1997,14:13,
1-Oct-97,10/1/1997,Leading Index,Aug,0.002,0.002,0.003,0.012,83.4646,LEI CHNG Index,0.002,,,M,0,10:00,,,10/1/1997,10:00,
1-Oct-97,10/1/1997,ISM Manufacturing,Sep,56.5,54.2,56.8,56.3,95.2756,NAPMPMI Index,56.5,,,M,0,10:00,,,10/1/1997,10:00,
1-Oct-97,10/1/1997,Construction Spending,Aug,600.50$,601.8$,598.7$,655.8$,0,VNCCTOT Index,600.50$,,,M,0,10:00,,,10/1/1997,10:00,
2-Oct-97,10/2/1997,Initial Jobless Claims,26-Sep,309.00k,308k,306k,317k,98.4252,INJCJC Index,309.00k,,,W,0,8:30,,,10/2/1997,8:30,
2-Oct-97,10/2/1997,Factory Orders,Aug,0.014,0.013,0.002,0.011,85.0394,TMNOCHNG Index,0.014,,,M,0,10:00,,,10/2/1997,10:00,
3-Oct-97,10/3/1997,Unemployment Rate,Sep,0.048,0.049,0.049,0.048,89.2913,USURTOT Index,0.048,,,M,0,8:30,,,10/3/1997,8:30,
